datetimestop,frisked,searched,arstmade,sumissue,gun_found,other_found,was_force_used,forceuse_reason,ac_ongoing_report,ac_miscellaneous,longitude,latitude,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,cs_other,race,age,sex,weight,year,ser_num,pct,beat,sector,xcoord,ycoord,addrpct,addrnum,stname,stinter,crossst,premname,arstoffn,sumoffen,crimsusp,detailcm
2015-05-11 23:00,Y,N,N,N,N,N,Y,DS,N,Y,-73.91736,40.82402,N,N,N,N,N,N,N,N,Y,N,B,22,M,140,2015,291,44,,C,1007121,239502,44,3125,PARK AVENUE,EAST 160 STREET,EAST 158 STREET,STREET,,,CPW,20
2015-05-11 23:00,Y,N,N,N,N,N,N,,N,N,-73.91736,40.82402,N,N,N,Y,N,N,N,N,N,N,B,23,M,140,2015,301,44,,C,1007121,239502,44,3125,PARK AVENUE,EAST 160 STREET,EAST 158 STREET,SIDEWALK,,,ROBBERY,85
2015-05-11 23:05,N,N,N,N,N,N,N,,N,N,-73.94687,40.6528,N,Y,N,N,N,N,N,N,N,N,B,26,M,160,2015,388,67,,A,998991,177112,67,,,LINDEN BOULEVARD,NEW YORK AVENUE,,,,FEL,46
2015-05-11 23:10,Y,N,N,N,N,N,Y,SF,N,Y,-73.91472,40.82873,N,N,N,N,N,N,Y,N,N,N,B,19,M,170,2015,307,44,,H,1007850,241218,44,,,FINDLAY AVENUE,EAST 165 STREET,STREET,,,CPW,20
2015-05-11 23:14,N,N,N,N,N,N,N,,N,N,-73.95139,40.69737,N,Y,N,N,N,N,N,N,N,N,B,15,M,110,2015,255,79,16,K,997730,193352,79,602,PARK AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY HOUSES,,,MISD,31
2015-05-11 23:20,Y,N,N,N,N,N,N,,N,Y,-73.91736,40.82402,N,N,N,N,N,N,Y,N,Y,Y,B,22,M,160,2015,347,44,,C,1007121,239502,44,3125,PARK AVENUE,EAST 160 STREET,EAST 158 STREET,STREET,,,CPW,20
2015-05-11 23:43,N,N,N,N,N,N,N,,N,N,-73.9306,40.64437,N,Y,N,N,N,N,N,N,N,N,B,21,M,150,2015,385,67,,F,1003508,174046,67,,,CLARENDON ROAD,EAST 49 STREET,,,,FEL,46
2015-05-11 23:52,N,N,Y,N,N,Y,Y,,N,Y,-73.94934,40.81111,N,N,N,N,N,Y,N,N,N,Y,B,46,M,174,2015,161,32,1,G,998275,234792,32,277,WEST 127 STREET,DOUGLASS BOULEVARD,POWELL BOULEVARD,LOBBY,UPM,,CRIMINAL TRESPASS,31
2015-05-12 00:20,Y,N,N,N,N,N,N,,N,Y,-73.82884,40.67769,N,N,N,N,N,N,Y,Y,N,N,A,24,M,140,2015,667,106,,K,1031726,186224,106,,,ROCKAWAY BOULEVARD,110 STREET,SIDEWALK,,,FELONY,85
2015-05-12 00:20,Y,N,N,N,N,N,N,,N,Y,-73.82884,40.67769,N,N,N,N,N,N,Y,Y,N,N,W,24,M,210,2015,668,106,,K,1031726,186224,106,,,ROCKAWAY BOULEVARD,110 STREET,SIDEWALK,,,FELONY,85
2015-05-12 00:30,Y,N,N,N,N,N,N,,N,N,-73.93226,40.64195,N,N,N,N,N,N,Y,N,N,N,B,21,M,165,2015,383,67,,F,1003048,173163,67,,,SCHENECTADY AVENUE,AVENUE D,,,,FEL,20
2015-05-12 00:30,Y,N,N,N,N,N,N,,N,N,-73.93226,40.64195,N,N,N,N,N,N,Y,N,N,N,B,25,M,170,2015,384,67,,F,1003048,173163,67,,,SCHENECTADY AVENUE,AVENUE D,,,,FEL,20
2015-05-12 11:03,N,N,N,N,N,N,N,,N,N,-73.95473,40.64477,N,Y,N,N,N,N,N,N,N,N,B,24,M,150,2015,386,67,,B,996813,174188,67,,,BEDFORD AVENUE,BEVERLEY ROAD,,,,FEL,46
2015-05-12 11:05,Y,N,N,N,N,N,Y,DS,Y,Y,-73.89401,40.815,N,N,Y,Y,Y,N,Y,N,N,Y,P,27,M,150,2015,319,41,3,C,1013587,236221,41,,,GARRISON AVENUE,LONGWOOD AVENUE,STREET,,,BURGLARY,14
2015-05-12 11:05,N,N,N,N,N,N,N,,N,Y,-73.83069,40.76471,N,N,N,N,N,N,Y,N,N,N,W,36,M,160,2015,161,109,,J,1031152,217927,109,,,35 AVENUE,LINDEN PLACE,STREET,,,GLA,46
2015-05-12 11:05,N,N,N,N,N,N,N,,N,Y,-73.83069,40.76471,N,N,N,N,N,N,Y,N,N,N,W,35,M,215,2015,162,109,,J,1031152,217927,109,,,35 AVENUE,LINDEN PLACE,STREET,,,GLA,46
2015-05-12 12:00,Y,N,N,Y,N,N,Y,OT,N,Y,-73.74415,40.59648,N,N,N,N,N,N,Y,N,N,N,B,41,M,160,2015,64,101,,,1055303,156693,101,,,SEAGIRT BOULEVARD,BEACH 9 STREET,PUBLIC STREET,,VTK1111D71 VT,GLA,46
2015-05-12 12:00,Y,N,N,N,N,N,N,,N,Y,-73.74415,40.59648,N,N,N,N,N,N,Y,N,N,Y,B,42,M,170,2015,65,101,,,1055303,156693,101,,,SEAGIRT BOULEVARD,BEACH 9 STREET,PUBLIC  STREET,,,GLA,46
2015-05-12 12:06,Y,Y,N,N,N,N,Y,OT,Y,Y,-73.98378,40.67219,N,Y,N,N,N,N,N,N,N,N,B,24,M,150,2015,19,78,9,A,988748,184175,78,,,4 STREET,5 AVENUE,STREET,,,CPW,20
2015-05-12 12:06,Y,Y,N,N,N,N,Y,OT,Y,Y,-73.98378,40.67219,N,Y,N,N,N,N,N,N,N,N,B,23,M,180,2015,18,78,9,A,988748,184175,78,,,4 STREET,5 AVENUE,STREEET,,,CPW,20
2015-05-12 12:06,Y,Y,N,N,N,N,N,,Y,Y,-73.98378,40.67219,N,Y,N,N,N,N,N,N,N,N,B,23,M,240,2015,23,78,9,A,988748,184175,78,,,4 STREET,5 AVENUE,STREET,,,CPW,20
2015-05-12 13:00,Y,N,N,N,N,N,N,,N,Y,-73.89038,40.81875,N,N,N,N,N,N,Y,N,N,N,W,42,M,185,2015,320,41,3,C,1014592,237589,41,,,GARRISON AVENUE,MANIDA STREET,STREET,,,CPW,20
2015-05-12 13:01,Y,Y,N,N,N,N,Y,DS,Y,Y,-73.95246,40.79984,N,N,N,Y,N,N,Y,N,Y,Y,B,18,M,190,2015,65,28,,B,997413,230685,28,,,WEST 112 STREET,SAINT NICHOLAS AVENUE,PUNLIC SIDEWALK,,,FELONY,20
2015-05-12 13:05,Y,N,N,N,N,N,N,,Y,N,-73.79515,40.59291,N,N,N,N,N,N,N,N,N,Y,B,20,M,140,2015,81,100,1,A,1041142,155355,100,,,BEACH 66 STREET,BEACH CHANNEL DRIVE,STREET,,,FEL,20
2015-05-12 21:05,N,N,N,N,N,N,N,,N,Y,-74.07845,40.62824,N,N,N,N,N,N,N,N,N,Y,B,39,F,170,2015,280,120,,D,962474,168172,120,70,BEACH STREET,VANDUZER STREET,WATER STREET,STREET,,,GLA / CPSP - AUTO,46
2015-05-12 21:05,N,N,N,N,N,N,N,,N,Y,-74.07845,40.62824,N,N,N,N,N,N,N,N,N,Y,B,35,M,160,2015,279,120,,D,962474,168172,120,70,BEACH STREET,VANDUZER STREET,WATER STREET,STREET,,,GLA / CPSP - AUTO,46
2015-05-12 22:04,Y,N,N,N,N,N,N,,Y,Y,,,N,N,Y,N,N,N,N,N,N,N,B,59,M,170,2015,133,13,,C,,,13,,,UNION SQUARE EAST,EAST 14 STREET,MEZZ,,,FEL,45
2015-05-12 90:00,N,N,N,N,N,N,N,,N,Y,-73.90479,40.87892,N,N,N,N,N,N,N,N,N,Y,W,39,M,200,2015,71,50,,E,1010580,259508,50,,,BROADWAY,WEST 231 STREET,STREET,,,FELONY,46
2015-05-12 11:00,N,N,N,N,N,N,N,,N,Y,-73.75442,40.60498,N,Y,N,N,N,N,N,N,N,Y,B,45,M,210,2015,66,101,,B,1052442,159782,101,,,REDFERN AVENUE,MOTT AVENUE,,,,FEL,14
2015-05-12 12:00,N,N,N,N,N,N,N,,Y,Y,-73.99768,40.75149,N,Y,N,N,N,N,N,N,N,N,B,51,M,190,2015,165,14,5,F,984893,213063,14,,,9 AVENUE,WEST 31 STREET,STREET,,,FELONY,9
2015-05-12 12:10,N,N,N,N,N,N,Y,OT,N,Y,-73.98783,40.57554,N,N,N,N,N,N,N,N,N,Y,P,17,F,115,2015,132,60,,F,987632,148962,60,2940,WEST 21 STREET,SURF AVENUE,MERMAID AVENUE,STAIRWELL-9TH FLOOR,,,CRIMINAL TRESSPASS,31
2015-05-12 12:55,Y,Y,N,N,N,N,Y,DS,Y,N,-73.99318,40.75256,N,Y,Y,N,N,N,N,N,N,N,B,37,M,250,2015,153,14,3,G,986140,213456,14,490,8 AVENUE,WEST 35 STREET,WEST 34 STREET,RESTAURANT,,,FEL,9
2015-05-12 13:20,Y,N,N,N,N,N,N,,N,Y,-73.94633,40.69046,N,N,N,N,Y,N,Y,N,N,Y,B,16,M,195,2015,362,79,11,D,999134,190835,79,686,LAFAYETTE AVENUE,TOMPKINS AVENUE,MARCY AVENUE,,,,CPW,20
2015-05-12 13:20,Y,N,N,N,N,N,N,,N,Y,-73.94633,40.69046,N,N,N,N,N,N,Y,N,N,Y,B,17,Z,120,2015,361,79,11,D,999134,190835,79,686,LAFAYETTE AVENUE,TOMPKINS AVENUE,MARCY AVENUE,SIDEWALK,,,CPW,20
2015-05-12 13:20,Y,N,N,N,N,N,N,,N,Y,-73.94633,40.69046,N,N,N,N,N,N,N,N,Y,Y,B,17,Z,130,2015,363,79,11,D,999134,190835,79,686,LAFAYETTE AVENUE,TOMPKINS AVENUE,MARCY AVENUE,SIDEWALK,,,CPW,20
2015-05-12 13:35,N,N,N,N,N,N,N,,N,Y,-73.96923,40.76266,N,Y,N,N,N,N,N,N,N,N,B,30,M,190,2015,41,18,,C,992774,217136,18,110,EAST 59 STREET,LEXINGTON AVENUE,PARK AVENUE,SIDEWALK,,,FEL,85
2015-05-12 13:50,N,N,N,N,N,N,N,,Y,N,-73.85284,40.67228,N,N,Y,Y,N,N,N,N,N,N,Z,25,M,160,2015,833,106,,D,1025072,184240,106,,,NORTH CONDUIT AVENUE,83 STREET,STREET,,,FELONY,20
2015-05-12 13:53,Y,N,N,N,N,N,Y,,Y,Y,-73.94121,40.67994,N,Y,N,N,N,N,N,N,N,N,B,17,M,180,2015,272,79,3,A,1000557,187002,79,,,FULTON STREET,KINGSTON AVENUE,PUBLIC SIDEWALK,,,CPW,20
2015-05-12 13:55,Y,N,N,N,N,N,N,,N,Y,-73.94326,40.68005,N,N,N,N,N,N,N,Y,N,N,B,17,M,130,2015,268,79,5,B,999987,187042,79,,,TOMPKINS AVENUE,FULTON STREET,PUBLIC SIDEWALK,,,CPW,20
2015-05-12 13:55,Y,N,N,N,N,N,N,,N,Y,-73.94326,40.68005,N,N,N,N,N,N,N,Y,N,N,B,17,M,140,2015,271,79,5,B,999987,187042,79,,,TOMPKINS AVENUE,FULTON STREET,PUBLIC SIDEWALK,,,CPW,20
2015-05-12 13:55,Y,Y,N,N,N,N,N,,N,Y,-73.94326,40.68005,N,N,N,N,N,N,N,Y,N,N,B,17,M,165,2015,269,79,5,B,999987,187042,79,,,TOMPKINS AVENUE,FULTON STREET,PUBLIC SIDEWALK,,,CPW,20
2015-05-12 13:55,Y,N,N,N,N,N,N,,N,Y,-73.94326,40.68005,N,N,N,N,N,N,N,Y,N,N,Z,16,Z,150,2015,273,79,5,B,999987,187042,79,,,TOMPKINS AVENUE,FULTON STREET,PUBLIC SIDEWALK,,,CPW,20
2015-05-12 14:30,Y,N,Y,N,N,N,N,,N,Y,-73.80801,40.68429,N,N,Y,N,N,N,N,N,N,N,B,21,M,160,2015,791,106,,G,1037497,188639,106,,,111 AVENUE,135 STREET,STREET,CPFI,,FELONY,85
2015-05-12 14:30,Y,N,Y,N,N,N,N,,N,Y,-73.80801,40.68429,N,N,Y,N,N,N,N,N,N,N,B,20,M,170,2015,792,106,,G,1037497,188639,106,,,111 AVENUE,135 STREET,STREET,CPFI,,FELONY,85
2015-05-12 15:30,Y,N,N,N,N,N,N,,Y,Y,-73.95103,40.68767,N,Y,Y,N,Y,N,Y,Y,N,Y,B,14,M,120,2015,366,79,7,H,997831,189816,79,,,NOSTRAND AVENUE,LEXINGTON AVENUE,SIDEWALK,,,CPW/ASSAULT,8
2015-05-12 15:30,Y,N,N,N,N,N,N,,Y,Y,-73.95103,40.68767,N,N,N,N,Y,N,Y,Y,N,N,B,17,M,140,2015,365,79,7,H,997831,189816,79,,,NOSTRAND AVENUE,LEXINGTON AVENUE,SIDEWALK,,,CPW/ASSAULT,9
2015-05-12 15:30,Y,N,N,N,N,N,N,,Y,Y,-73.95103,40.68767,N,Y,Y,N,N,N,Y,N,Y,N,B,18,M,180,2015,364,79,7,H,997831,189816,79,,,NOSTRAND AVENUE,LEXINGTON AVENUE,SIDEWALK,,,CPW/ASSAULT,9
2015-05-12 15:30,Y,N,Y,N,N,N,N,,Y,Y,-73.90998,40.70989,N,N,Y,N,N,N,Y,N,N,N,P,17,M,135,2015,42,104,,F,1009206,197921,104,2043,HIMROD STREET,GRANDVIEW AVENUE,FAIRVIEW AVENUE,RESIDENTIAL,CRIMINAL TRESPASS,,CRIMINAL TRESPASS,31
2015-05-12 15:33,N,N,N,N,N,Y,N,,N,Y,-74.00005,40.71142,Y,N,N,N,N,N,N,N,N,Y,B,15,M,130,2015,69,5,,A,984237,198467,5,15,SAINT JAMES PLACE,MADISON STREET,PEARL STREET,SIDEWALK,,,CPW,20
2015-05-12 15:40,N,N,N,N,N,N,N,,Y,Y,-73.94751,40.68692,N,Y,N,N,N,N,N,N,N,Y,B,22,F,120,2015,267,79,8,C,998807,189543,79,785,MARCY AVENUE,GATES AVENUE,QUINCY STREET,PUBLIC STREET,,,CPW,20
2015-05-12 15:40,Y,N,N,N,N,N,N,,Y,Y,-73.94751,40.68692,N,Y,N,N,N,N,Y,N,N,N,P,21,M,150,2015,266,79,8,C,998807,189543,79,785,MARCY AVENUE,GATES AVENUE,QUINCY STREET,PUBLIC STREET,,,CPW,20
2015-05-12 15:50,N,N,N,N,N,N,N,,Y,N,-73.93676,40.69156,N,Y,N,N,N,N,N,N,N,N,B,13,M,140,2015,35,81,3,C,1001788,191235,81,,,LEWIS AVENUE,LAFAYETTE AVENUE,STREET,,,GRAND LARCENY,45
2015-05-12 15:50,N,N,N,N,N,N,N,,Y,N,-73.93676,40.69156,N,Y,N,N,N,N,N,N,N,N,B,15,M,145,2015,34,81,3,C,1001788,191235,81,,,LEWIS AVENUE,LAFAYETTE AVENUE,STREET,,,GRAND LARCENYY,45
2015-05-12 16:04,N,N,N,N,N,N,N,,N,Y,-73.91105,40.71519,N,N,Y,N,N,N,N,N,N,N,W,49,M,150,2015,44,104,,I,1008908,199852,104,,,NURGE AVENUE,55 STREET,RESIDENTIAL,,,BURGLARY,14
2015-05-12 16:15,Y,Y,Y,N,N,Y,Y,DS,Y,Y,-73.86392,40.73721,N,Y,N,N,N,N,Y,N,Y,Y,B,25,M,150,2015,49,110,,I,1021961,207891,110,97-07,57 AVENUE,97 PLACE,97 STREET,,221.05,,MISDEANOR,29
2015-05-12 16:33,Y,N,N,N,N,Y,N,,Y,Y,-73.96819,40.76223,N,N,N,N,N,N,N,N,Y,N,B,26,M,180,2015,49,17,8,G,993063,216978,17,,,LEXINGTON AVENUE,EAST 59 STREET,"N,Q,R PLAT",,,MISD,20
2015-05-12 16:43,Y,N,N,N,N,N,N,,N,Y,-74.17129,40.64052,N,N,Y,N,N,N,N,N,N,N,B,20,M,180,2015,491,121,,A,936713,172681,121,,,RICHMOND TERRACE,HOLLAND AVENUE,STREET,,,FELONY,85
2015-05-12 16:55,N,N,N,N,N,N,N,,Y,N,-73.90958,40.70212,N,Y,Y,N,N,N,N,N,N,N,B,21,M,210,2015,46,104,,E,1009320,195092,104,,,CYPRESS AVENUE,GATES AVENUE,STREET,,,BURGLARY,14
2015-05-12 16:57,N,N,N,N,N,N,N,,N,Y,-73.89694,40.64863,N,Y,N,N,N,N,N,N,N,N,B,23,M,160,2015,51,69,,B,1012849,175607,69,10406,GLENWOOD ROAD,EAST 105 STREET,EAST 103 STREET,SIDEWALK,,,MISD,9
2015-05-12 17:20,Y,N,N,N,N,N,N,,Y,Y,-73.97025,40.67466,N,Y,N,N,Y,N,Y,N,N,N,B,15,M,140,2015,17,78,25,I,992503,185076,78,10,GRAND ARMY PLAZA,PLAZA STREET WEST,FLATBUSH AVENUE,STREET,,,CPW,20
2015-05-12 17:24,Y,N,N,N,N,N,N,,N,Y,-73.96255,40.65049,N,Y,N,N,N,N,N,N,N,N,B,30,M,170,2015,250,70,23,J,994642,176269,70,130,SAINT PAULS PLACE,CHURCH AVENUE,CATON AVENUE,SIDEWALK,,,FELONY/CPW,20
2015-05-12 17:30,N,N,N,N,N,N,N,,N,Y,-73.98662,40.7258,N,Y,N,N,N,N,N,N,N,N,W,30,M,175,2015,177,9,8,E,987958,203704,9,,,1 AVENUE,EAST 5 STREET,SIDEWALK,,,SEX ASSAULT,87
2015-05-12 17:34,Y,N,N,N,N,N,N,,Y,Y,-73.96517,40.65067,N,Y,N,N,N,Y,Y,N,N,Y,B,45,M,160,2015,272,70,23,J,993916,176336,70,1600,CATON AVENUE,EAST 17 STREET,EAST 16 STREET,HALLWAY,,,FELONY/CPW,20
2015-05-12 17:35,Y,N,Y,N,N,N,N,,Y,Y,-73.97198,40.79222,N,N,N,N,N,N,Y,N,N,N,B,20,M,180,2015,86,24,,B,992008,227907,24,201,WEST 93 STREET,BROADWAY,AMSTERDAM AVENUE,LOBBY,CPW,,CPW,20
2015-05-12 17:40,N,N,N,N,N,N,N,,Y,N,-73.95871,40.65039,N,N,N,N,N,N,N,N,N,Y,Q,21,F,115,2015,249,70,21,I,995708,176233,70,,,CHURCH AVENUE,FLATBUSH AVENUE,,,,MISD/LARCENY,68
2015-05-12 17:45,N,N,N,N,N,N,N,,Y,N,-74.09641,40.64188,N,Y,N,N,N,N,N,N,N,Y,B,62,M,130,2015,258,120,,H,957494,173146,120,126,CASSIDY PLACE,CLINTON AVENUE,LAFAYETTE AVENUE,STREET,,,BURGLARY,14
2015-05-12 17:50,Y,N,N,N,N,N,N,,N,Y,-73.87922,40.66787,N,N,N,N,N,N,Y,N,N,N,Q,18,M,185,2015,275,75,,H,1017757,182623,75,,,SHEPHERD AVENUE,NEW LOTS AVENUE,RESIDENTIAL,,,CPW,20
2015-05-12 18:07,N,N,N,N,N,N,N,,N,N,-73.94148,40.78769,N,Y,N,N,N,N,N,N,N,N,B,30,M,170,2015,188,23,,A,1000456,226260,23,,,1 AVENUE,EAST 103 STREET,SIDEWALK,,,F,45
2015-05-12 19:01,Y,N,N,N,N,N,Y,DS,Y,Y,-73.89257,40.66111,N,Y,N,N,N,N,N,N,N,Y,B,37,M,250,2015,273,75,,J,1014057,180156,75,660,PENNSYLVANIA AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,PORCH,,,CPW,20
2015-05-12 19:20,N,N,N,N,N,N,N,,Y,Y,-73.94023,40.71709,N,N,N,N,N,N,N,N,N,Y,B,27,M,165,2015,39,94,1,A,1000818,200538,94,,,KINGSLAND AVENUE,JACKSON STREET,HOUSING,,,FELONY,45
2015-05-12 19:20,N,N,N,N,N,N,N,,Y,Y,-73.94023,40.71709,N,N,N,N,N,N,N,N,N,Y,Q,59,M,160,2015,40,94,1,A,1000818,200538,94,,,KINGSLAND AVENUE,JACKSON STREET,HOUSING,,,FELONY,45
2015-05-12 19:45,N,N,N,N,N,N,N,,N,Y,-73.9394,40.82121,N,N,N,N,N,N,N,N,N,Y,B,24,M,160,2015,170,32,9,K,1001023,238473,32,2484,7 AVENUE,WEST 145 STREET,WEST 144 STREET,14TH FLOOR HALLWAY,,,CPM5/CT,27
2015-05-12 19:51,N,N,N,N,N,N,N,,Y,Y,-73.94045,40.82051,N,N,N,N,N,Y,Y,N,N,Y,B,19,M,150,2015,169,32,9,K,1000732,238218,32,200,WEST 143 STREET,DOUGLASS BOULEVARD,POWELL BOULEVARD,16TH FLOOR HALLWAY,,,CPM5,27
2015-05-12 20:00,Y,N,N,N,N,N,N,,N,Y,-74.15965,40.5478,N,N,Y,N,N,N,N,N,N,Y,W,24,M,170,2015,266,122,,A,939882,138897,122,,,ARMSTRONG AVENUE,WILSON AVENUE,STREET,,,PL AUTO,68
2015-05-12 20:10,N,N,N,N,N,N,N,,Y,Y,-73.91176,40.75557,N,N,Y,Y,N,N,N,N,N,Y,Q,24,M,165,2015,344,114,,C,1008696,214564,114,,,BROADWAY,49 STREET,STREET,,,FELONY,45
2015-05-12 20:10,N,N,N,N,N,N,N,,Y,Y,-73.91176,40.75557,N,N,Y,Y,N,N,N,N,N,Y,W,24,M,185,2015,343,114,,C,1008696,214564,114,,,BROADWAY,49 STREET,STREET,,,FELONY,45
2015-05-12 20:25,Y,Y,Y,N,N,Y,Y,OT,N,Y,-73.88524,40.81707,N,N,N,N,N,N,N,N,N,Y,Q,20,M,180,2015,318,41,42,D,1016015,236979,41,,,LAFAYETTE AVENUE,LONGFELLOW AVENUE,CAR,CPW,,FEL,20
2015-05-12 20:43,Y,N,N,N,N,N,Y,DS,Y,Y,-73.99083,40.75766,N,Y,N,N,N,N,N,N,N,N,W,39,M,230,2015,149,14,11,H,986790,215313,14,330,WEST 42 STREET,9 AVENUE,8 AVENUE,STREET,,,FEL,9
2015-05-12 20:45,Y,N,N,N,N,N,N,,N,N,-73.95457,40.65598,N,N,N,N,N,Y,N,N,N,N,B,36,M,170,2015,90,71,7,D,996854,178270,71,566,PARKSIDE AVENUE,ROGERS AVENUE,BEDFORD AVENUE,,,,MISD,27
2015-05-12 20:45,Y,N,N,N,N,N,N,,N,N,-73.95457,40.65598,N,N,N,N,N,Y,N,N,N,N,B,32,M,170,2015,89,71,7,D,996854,178270,71,566,PARKSIDE AVENUE,ROGERS AVENUE,BEDFORD AVENUE,,,,MISD,27
2015-05-12 20:55,Y,N,N,N,N,N,N,,N,Y,-73.80065,40.67132,N,N,N,N,N,N,Y,Y,N,N,B,24,F,190,2015,669,106,,I,1039550,183921,106,,,VANWYCK EXPRESSWAY,130 AVENUE,SIDEWALK,,,FELONY,85
2015-05-12 21:45,Y,N,N,N,N,N,N,,Y,Y,-74.16172,40.63164,N,N,Y,N,N,N,N,N,N,Y,Q,20,M,200,2015,475,121,,A,939363,169442,121,,,BRABANT STREET,LOCKMAN AVENUE,SIDEWALK,,,FELONY,85
2015-05-12 22:00,N,N,N,N,N,N,Y,OT,N,Y,-73.98783,40.57554,N,N,N,N,N,N,N,N,N,Y,P,17,F,115,2015,142,60,,F,987632,148962,60,2940,WEST 21 STREET,SURF AVENUE,MERMAID AVENUE,STAIRWELL-9TH FLOOR,,,CRIMINAL TRESSPASS,31
2015-05-12 22:00,Y,N,N,N,N,N,N,,N,Y,-74.17126,40.63952,N,N,N,N,N,N,N,Y,N,Y,B,38,M,160,2015,473,121,,A,936721,172319,121,35,HOLLAND AVENUE,BENJAMIN PLACE,RICHMOND TERRACE,PARKING LOT,,,MISDEMEANOR,20
2015-05-12 22:00,Y,N,N,N,N,N,N,,N,Y,-74.17126,40.63952,N,N,N,N,N,N,N,N,N,Y,B,45,M,170,2015,474,121,,A,936721,172319,121,35,HOLLAND AVENUE,BENJAMIN PLACE,RICHMOND TERRACE,PARKING LOT,,,MISDEMEANOR,20
2015-05-12 22:00,Y,Y,N,N,N,N,N,,N,Y,-73.92731,40.81856,N,N,N,N,N,N,N,N,N,Y,Q,27,M,165,2015,316,40,8,H,1004369,237509,40,,,GRAND CONCOURSE,EAST 149 STREET,STREET,,,GLA,46
2015-05-12 22:10,Y,N,N,N,N,N,N,,N,N,-73.89538,40.65772,N,N,N,N,N,N,Y,N,N,N,B,23,M,180,2015,276,75,,J,1013277,178919,75,,,LOUISIANA AVENUE,LINDEN BOULEVARD,,,,FEL,20
2015-05-12 22:21,Y,N,N,N,N,N,N,,N,N,-73.93061,40.65381,N,Y,N,N,N,N,N,N,N,N,W,24,M,160,2015,467,67,,H,1003505,177483,67,,,LINDEN BOULEVARD,UTICA AVENUE,,,,FEL,20
2015-05-12 22:21,Y,N,N,N,N,N,N,,N,N,-73.93061,40.65381,N,Y,N,N,N,N,N,N,N,N,W,22,M,185,2015,469,67,,H,1003505,177483,67,,,LINDEN BOULEVARD,UTICA AVENUE,,,,FEL,20
2015-05-12 22:21,Y,N,N,N,N,N,N,,N,N,-73.93061,40.65381,N,Y,N,N,N,N,N,N,N,N,W,26,M,190,2015,468,67,,H,1003505,177483,67,,,LINDEN BOULEVARD,UTICA AVENUE,,,,FEL,20
2015-05-12 22:30,Y,N,N,N,N,N,N,,N,N,-73.92043,40.6544,N,N,N,N,N,N,Y,N,N,N,B,32,M,190,2015,382,67,,M,1006328,177702,67,,,EAST 91 STREET,LINDEN BOULEVARD,,,,FEL,20
2015-05-12 22:45,N,N,N,N,N,N,N,,N,Y,-73.9193,40.8807,N,N,Y,N,N,N,Y,N,N,N,P,24,M,175,2015,70,50,,G,1006565,260151,50,,,KAPPOCK STREET,INDEPENDENCE AVENUE,SIDEWALK,,,FELONY,46
2015-05-12 23:00,Y,N,N,N,N,N,N,,N,Y,-73.85268,40.68008,N,N,N,N,N,N,Y,N,N,N,W,18,M,150,2015,666,106,,D,1025112,187082,106,,,86 STREET,103 AVENUE,CAR,,,FELONY,46
2015-05-12 23:12,Y,N,N,N,N,N,Y,SF,Y,Y,-74.08491,40.61816,N,Y,N,Y,Y,N,Y,N,N,Y,B,34,M,180,2015,278,120,,C,960676,164500,120,,,TARGEE STREET,WAVERLY PLACE,STREET,,,GLA,46
2015-05-12 23:20,Y,N,N,N,N,N,Y,,N,Y,-73.95234,40.69426,N,N,N,N,N,N,Y,Y,Y,N,P,41,M,190,2015,270,79,13,J,997466,192219,79,,,NOSTRAND AVENUE,VERNON AVENUE,STREET,,,CPW FIREARM,20
2015-05-12 23:20,Y,Y,Y,N,N,Y,Y,DS,N,Y,-73.9969,40.71182,N,N,N,N,N,Y,N,N,N,N,Q,18,M,200,2015,68,5,,A,985109,198612,5,54,CATHERINE STREET,CATHERINE SLIP,MADISON STREET,STAIRWELL,CPM,,MISD,27
2015-05-12 23:39,Y,N,N,N,N,N,N,,Y,Y,-73.96996,40.63463,N,Y,N,Y,N,Y,N,Y,N,N,B,27,M,140,2015,144,66,,G,992587,170491,66,636,EAST 8 STREET,18 AVENUE,DITMAS AVENUE,STREET,,,FEL,14
2015-05-13 00:15,Y,N,N,N,N,N,Y,SF,N,Y,-73.93473,40.80103,N,N,N,N,N,N,Y,N,N,N,Q,43,M,180,2015,210,25,,A,1002321,231120,25,2390,2 AVENUE,EAST 124 STREET,EAST 120 STREET,STAIRWELL,,,MIDS,31
2015-05-13 00:40,Y,N,N,Y,N,N,N,,N,N,-73.82685,40.68584,N,N,N,N,N,N,N,N,N,Y,A,22,M,130,2015,679,106,,F,1032272,189193,106,,,LIBERTY AVENUE,116 STREET,VEHICLE,,UPM,FELONY,19
2015-05-13 00:40,Y,N,N,Y,N,N,N,,N,N,-73.82685,40.68584,N,N,N,N,N,N,N,N,N,Y,A,19,M,170,2015,678,106,,F,1032272,189193,106,,,LIBERTY AVENUE,116 STREET,VEHICLE,,UPM,FELONY,19
2015-05-13 12:03,Y,N,N,N,N,N,N,,Y,Y,-73.96443,40.64121,N,N,N,Y,N,N,N,N,N,Y,B,44,M,160,2015,251,70,16,H,994122,172890,70,,,MARLBOROUGH ROAD,CORTELYOU ROAD,STREET,,,MIS/PETIT LARCENY,68
